p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,objective,predicted,elapsed_sec
 , , ,16,16,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.005999,0.017419179473796592,1286.7396941184998
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.004901,0.017639048007551776,1293.0478537082672
 , , ,4,50,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.00621,0.017712989660402054,1299.5737771987915
 , , ,128,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.005489,0.017717123105913748,1305.5045907497406
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.005361,0.017874873367083807,1311.6559464931488
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,16,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0060675,0.0181913928798921,1317.9381766319275
 , , ,16,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.005197,0.021446059577319068,1323.6875040531158
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,16,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0043515,0.02145354290504414,1330.0709896087646
 , , ,80,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.0053430000000000005,0.02146446640326964,1336.5866425037384
 , , ,80,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0060025,0.022681675467873724,1343.01433801651
 , , ,4,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.005639,0.022740187548101407,1349.4817638397217
 , , ,16,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.0049525,0.023444796441564112,1355.7213733196259
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.005992,0.024475178618621952,1361.758457183838
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.005411,0.024680069171511887,1367.8820912837982
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,100,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0056075,0.030428138100378564,1374.2813074588776
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,0.004955,0.033618971366161744,1380.7513263225555
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.0047575,0.03440226693552543,1387.0674350261688
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0057105,0.03796508357388774,1393.4845116138458
 , , ,16,16,4, , , , ,0.0053124999999999995,0.04475836218682935,1399.344143152237
 , , ,100,50,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.00435,0.048496258606539576,1405.8938975334167
 , , ,50,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0042355,0.04866928421984838,1412.2303349971771
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0053745,0.05350049972382183,1418.5768954753876
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,0.005295,0.056041653986571564,1425.1860511302948
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,128,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0057495,0.06323048212879719,1432.2052929401398
 , , ,100,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.004705,0.06626257693264632,1438.371464252472
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.006345,0.07582841590032101,1445.2122225761414
 , , ,50,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.006021,0.07968311852483353,1451.5222792625427
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0058235,0.08609901519153881,1457.993373632431
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,16,4, , , , ,0.0056835,0.09178709541907207,1463.9690861701965
 , , ,100,128,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.005334,0.09347897224604704,1470.140147447586
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,128,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0054395,0.09482799564217691,1476.346349477768
 , , ,16,100,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0054615,0.10026583341370911,1482.5927379131317
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.005344,0.11308462563531038,1489.2079730033875
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.006064,0.12134918060616287,1495.682142496109
 , , ,16,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0053175,0.1224722537762135,1501.5379178524017
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.005358999999999999,0.14758209537299743,1507.7558524608612
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.006031,0.14878149510974,1514.2300171852112
 , , ,80,16,4, , , , ,0.004872,0.1568602107355578,1520.6167533397675
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0055379999999999995,0.16269599035514123,1527.0133349895477
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.005407,0.19566437454495855,1533.366079568863
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,80,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0057865,0.2289038952013758,1539.7811179161072
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,80,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.005915999999999999,0.2719769373626438,1546.3942739963531
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.005686999999999999,0.00015150246822252965,1553.0857946872711
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0057205,0.00015151423000391807,1559.2936511039734
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0056815,0.00015153411519565468,1565.7662014961243
 , , ,96,8,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.004203,0.00015155653644387528,1572.826833486557
 , , ,16,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.006204,0.00015163018670373153,1579.747059583664
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,0.0053965,0.00015168920328623327,1585.946192741394
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0053655000000000005,0.00015202684386882222,1592.3762545585632
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,0.005181,0.00015240088309745718,1599.1272192001343
 , , ,32,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0051905,0.00015251718300488096,1604.8649096488953
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,80,4, , , , ,0.005077,0.0001527070686182155,1610.9927711486816
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.0058674999999999995,0.00015299382920455358,1618.5178232192993
 , , ,8,32,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.006101499999999999,0.00015426004288708318,1625.2979762554169
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,0.0054005,0.00015502458474171975,1631.9085547924042
 , , ,20,100,4, , , , ,0.004964,0.00015513176597170534,1638.1278247833252
 , , ,96,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0059594999999999995,0.00015516291712514121,1644.5155482292175
 , , ,128,80,4, , , , ,0.005096,0.00015519931177627154,1650.465835571289
 , , ,4,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0056695,0.0001555013651046143,1656.7737019062042
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0054045,0.00015999987761504086,1663.0606136322021
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0057680000000000006,0.00016061225780234452,1669.525991678238
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.0048000000000000004,0.00016760982716808087,1675.9196290969849
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0059065,0.0001716838765538328,1682.5171451568604
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.005868999999999999,0.00017234572549238353,1688.9502444267273
 , , ,8,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.006123,0.00017368869074369845,1695.7067177295685
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.005617499999999999,0.00017545843819809784,1702.6093106269836
 , , ,100,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,0.0051715,0.0001822091924784904,1709.1006979942322
 , , ,128,80,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0057044999999999995,0.0001858872372928834,1715.062994480133
 , , ,100,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,0.0050195,0.00018622956978853943,1721.4135327339172
 , , ,16,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.006123999999999999,0.00018867666939387294,1727.4459102153778
 , , ,16,2048,4, , , , ,0.0045555,0.00019159145269557516,1733.0748465061188
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,32,4, , , , ,0.0054765000000000005,0.00019650506115213485,1739.0567622184753
 , , ,80,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0058130000000000005,0.0001978098754161483,1745.3899555206299
 , , ,100,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0057575000000000005,0.0002110693318773886,1751.798369884491
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0057269999999999995,0.00021394947487891056,1758.2905750274658
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,8,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.006669,0.00021621179761586334,1764.8838131427765
 , , ,4,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.005762,0.00021632946077462212,1772.3382334709167
 , , ,16,8,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.005612000000000001,0.00022670278491655567,1779.2104971408844
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.005921,0.00022685042503931203,1785.7379100322723
 , , ,100,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.005008,0.00023492117308498945,1792.0859777927399
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.0048255,0.00023976616144227148,1798.0608131885529
 , , ,96,16,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.005876,0.00024165280867756347,1804.4538328647614
 , , ,4,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0061275,0.0002430223132154004,1810.7622332572937
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,50,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,0.005219,0.00024507471171994336,1816.952670097351
 , , ,4,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,0.005237,0.00024714988733114216,1823.4809832572937
 , , ,80,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0052725,0.00026381504661981275,1829.5460758209229
 , , ,16,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.004206,0.0002777943766444431,1835.8740859031677
 , , ,8,80,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.005565499999999999,0.0003044894087524221,1842.9382078647614
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,128,4, , , , ,0.0035615,0.00031075210500378515,1849.1082079410553
 , , ,64,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0058165000000000005,0.00034169312811021667,1855.4294884204865
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,32,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,0.005332,0.00035238101444790617,1862.03476023674
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.0053365,0.0003840680476838418,1867.9164731502533
 , , ,100,2048,4, , , , ,0.004573,0.00038890314065888397,1873.9127717018127
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,16,4, , , , ,0.0054234999999999995,0.00040088142460598136,1880.2225477695465
 , , ,4,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.005339,0.0004050708869417828,1886.193062543869
 , , ,100,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.006,0.00043234573694280376,1892.629991531372
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,20,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),0.005889999999999999,0.0004391943055385062,1898.6110701560974
 , , ,32,16,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),0.0059775,0.00045082422253901657,1904.4696073532104
